county,state,max_cases,avg_growth_rate,max_growth_rate,total_population,num_deaths,percent_smokers,percent_vaccinated,income_ratio,population_density_per_sqmi,percent_fair_or_poor_health,percent_unemployed_CHR,violent_crime_rate,chlamydia_rate,teen_birth_rate,total_cases,deaths_per_100k,cases_per_100k
Beaver,Pennsylvania,4554,-25.01640631079404,0.9968652037617555,69233.67846607677,1084.5383480825944,15.70185613430531,37.39823008849559,3.977271308273157,152.69965514560369,16.284996877036875,3.3856209013292036,136.2538381228806,234.74587020648966,2622.595487993511,6577.723589006434,1566.4895641995943,6577.723589006434
Beaverhead,Montana,594,0.02278025311097514,0.5,9317,94,14.612203466,56,4.9205405405,1.68095424743317,13.981102999,3.1330557208,106.94615261,508.8,1334.4116458,6375.4427390791025,1008.9084469249758,6375.4427390791025
Becker,Minnesota,2247,0.026568357519123613,0.6,33375,411,16.623317342,48,4.0196587825,25.3778244117214,12.588044639,3.5554838363,74.649149,261,2109.3533167,6732.5842696629215,1231.4606741573034,6732.5842696629215
Beckham,Oklahoma,1434,0.025737858195900506,0.5,23290,408,17.958902168,50,4.6208272689,25.8259814720736,18.536667726,2.6074700493,176.76295049,523.1,5935.334873,6157.148990983254,1751.8248175182482,6157.148990983254
Bedford,Tennessee,2981,-1.85192570010963,0.8821138211382114,47576.494047619046,774.0238095238095,20.106087415601188,40.541666666666664,4.008244223885714,73.33392021801018,18.768644061898808,4.122664779033928,254.90610062319644,277.7125,3121.8853411696427,6265.699185434584,1626.9038419457588,6265.699185434584
Bee,Texas,2059,0.028244261785160627,0.5,32706,433,15.765248622,29,5.3714032197,37.1558173934765,23.853585888,5.0816878821,252.08688695,909,5319.3134375,6295.480951507368,1323.9161010212194,6295.480951507368
Belknap,New Hampshire,868,0.021623746359369193,0.42857142857142855,60392,883,14.268955146,49,4.1534027708,150.379770215684,12.06237751,2.5182959957,238.69108088,259.9,1197.8157478,1437.2764604583388,1462.1141873095773,1437.2764604583388
Bell,Texas,9087,-25.287164064976142,0.9975669099756691,200645.78846153867,2357.352564102565,20.49173574737179,38.57051282051282,4.560025821967948,212.70537413678485,23.886891957891027,5.074241835164102,307.4189641627563,803.8025641025637,4994.900719503205,4528.876519001477,1174.8826537440332,4528.876519001477
Belmont,Ohio,2033,0.024019315190657264,0.5,69228,1123,17.49012387,43,4.652501947,130.095860584192,18.022422237,5.4727344056,136.89600973,292.5,3052.7983985,2936.6730224764547,1622.1759981510372,2936.6730224764547
Beltrami,Minnesota,2345,0.028276864245495078,0.5,45644,537,19.420664093,45,4.5118428654,18.2233918531956,15.219191285,4.1016273663,256.92108386,430,3317.8884660000003,5137.58653930418,1176.496363158356,5137.58653930418
Ben Hill,Georgia,1092,0.025102017233549247,0.5,17405,330,20.562497546,37,4.8392498326,69.5864518241768,23.965407268,5.8823529412,361.24888902,659,5585.0321139,6274.059178397012,1896.0068945705257,6274.059178397012
Benewah,Idaho,292,0.024393007046916826,0.6666666666666666,9068,162,15.325125364,27,3.9584073772,11.6725642459375,15.547673702,4.6257149963,272.13467502,381.1,4094.5790081,3220.1146890163213,1786.5019850022056,3220.1146890163213
Bennett,South Dakota,323,0.029270383838981676,0.5,3445,69,26.641082683,7,3.5687124599,2.90788745994316,20.514142082,4.469273743,451.30295531,868.6,6903.553299499999,9375.907111756169,2002.9027576197388,9375.907111756169
Bennington,Vermont,231,0.01744525043576723,0.5555555555555556,36503,530,14.71692596,51,4.4934709613,54.0784275861261,12.626462058,3.1461656107,155.61737406,264.1,1782.9731964,632.8246993397803,1451.935457359669,632.8246993397803
Benson,North Dakota,818,0.02353709626289021,0.5,6802,123,30.242595383,44,6.0363326517,4.89808489084093,24.39876786,3.8695652174,29.483305078,1312,9132.9479769,12025.874742722728,1808.2916789179653,12025.874742722728
Bent,Colorado,348,0.024489263838465353,0.5,5816,106,18.217267397,35,4.1847672779,3.84436211023085,19.999430047,3.1730292514,133.48758565,421,2354.2600897,5983.493810178817,1822.5584594222832,5983.493810178817
Benton,Minnesota,13008,-2.9973969862958887,0.9951040391676866,99762.36626042337,1058.774855676716,17.093400225279666,47.22193713919179,4.603018810617511,116.3213721078731,16.970831243445154,4.0229506067896725,220.02056263677358,369.1873636946761,2529.5903844674017,13038.985027724219,1061.2968550814553,13038.985027724219
Benzie,Michigan,491,0.02110568893159052,0.3333333333333333,17462,227,15.681946188,52,3.8147519634,54.6193170776404,13.037894213,5.5062571104,126.21192129,369.9,2159.1610117,2811.819951895545,1299.9656396747223,2811.819951895545
Bergen,New Jersey,37092,0.03254099605007951,0.5521885521885522,930310,6992,11.410986988,50,5.0372041798,3996.84740000492,14.471950907,3.4381283091,84.250499119,218.3,403.58522333,3987.0580774150553,751.5774311788543,3987.0580774150553
Berkeley,South Carolina,7356,-0.891631313613074,0.8373662168450442,154971.60465116278,2229.5193798449613,18.990127096488372,46.50387596899225,3.822846496015504,261.48259814634156,18.35961744948062,3.5565916309186045,253.5707715452713,376.37209302325584,2670.132587351938,4746.676022719241,1438.6631569464316,4746.676022719241
Berks,Pennsylvania,15136,0.03034957118788769,0.8,414097,4682,16.58359467,53,4.3675024769,483.537997617195,18.21500451,4.1603929835,299.90055611,451.1,2311.0476489,3655.182239909973,1130.6529629531244,3655.182239909973
Berkshire,Massachusetts,1803,0.02251619437681806,0.8,128563,1765,13.782954088,51,4.9027020061,138.701091068115,13.207584399,4.0372717784,420.48342801,180.5,1275.4662346,1402.42527010104,1372.867776887596,1402.42527010104
Bernalillo,New Mexico,29458,0.034426956793195705,0.6,674777,8403,15.209989631,42,5.0587165622,581.183682893171,18.215684201,4.5084704597,944.83551575,728.8,2672.6759637,4365.5904098687415,1245.3002992099612,4365.5904098687415
Berrien,Michigan,7432,-3.565216625350671,0.9714285714285714,88263.6660117878,1338.9705304518664,18.271058066449903,44.52652259332024,5.1207193817893915,159.67072940678008,17.74215883664047,4.2301878506365425,327.74783611125736,514.6510805500983,3970.8878978648327,8420.225825434716,1517.0121420891853,8420.225825434716
Bertie,North Carolina,937,0.022616602043307055,0.4,20324,380,19.953601249,41,5.0468029954,29.0684984649419,22.609442574,4.9412665986,168.93595562,795.9,3382.3121708000003,4610.312930525487,1869.7106868726628,4610.312930525487
Bexar,Texas,85213,0.03342277580088725,0.6,1858699,20421,14.899297572,38,4.742264492,1499.09903264367,22.492039858,3.3286215326,533.05881535,663,3336.3559410999997,4584.550806773986,1098.6717053164607,4584.550806773986
Bibb,Georgia,7932,-2.7157612805562144,0.9013108614232209,89799.67514677106,1610.0019569471624,19.090052719688845,40.043052837573384,5.411541496159687,333.6336326967575,20.42696281935812,4.252269729381213,299.44290399228964,675.7311154598825,4164.063653351468,8832.994091610823,1792.8817162375376,8832.994091610823
Bienville,Louisiana,853,0.022739788269309245,0.6666666666666666,13924,286,21.612387457,40,6.5561731514,17.1629938917553,23.67248002,5.8377425044,409.69483478,953.2,4492.4554184,6126.11318586613,2054.0074691180694,6126.11318586613
Big Horn,Montana,1862,-2.6812972403962947,0.941108545034642,12575.19537815126,236.67436974789916,22.300322088123952,35.02100840336134,4.616784039257773,3.2216992877639465,18.70616465735084,7.146056347708823,317.61462434613446,802.6663865546218,5073.25021865,14806.927001986203,1882.073102093574,14806.927001986203
Bingham,Idaho,2979,0.02758995781025399,0.5,45261,562,14.23834346,29,4.1268958324,21.6161036029997,15.989554901,2.7101083187,163.32115781,211.2,2852.9814942000003,6581.8254126068805,1241.6871036875013,6581.8254126068805
Black Hawk,Iowa,11350,0.031125783111158826,0.6666666666666666,132821,1531,18.266057458,57,4.3797106471,234.756502527279,13.949032438,2.7685524923,511.49265924,777.2,1727.2987683000001,8545.335451472281,1152.6791697096091,8545.335451472281
Blackford,Indiana,684,0.02445623286361624,0.5,12364,219,19.708925344,48,3.550292661,74.8971560566052,18.65619489,3.8569556263,49.336019406,233.8,3776.683087,5532.190229699127,1771.2714331931413,5532.190229699127
Bladen,North Carolina,1414,0.024257344508626474,0.5,34454,668,18.739880808,30,5.0650754498,39.3826578321315,20.764327341,5.2642530171,223.93201654,495.8,3488.0410023000004,4104.022754977651,1938.8169733557788,4104.022754977651
Blaine,Idaho,1378,-19.116895836403277,0.9980314960629921,14029.077046548964,157.37399678972707,17.751052793869984,40.208667736757604,4.512248782135153,7.45905799106039,18.232362146438206,2.6846785042308188,150.13726928780096,378.73804173354745,3436.3940090223145,9822.456569507376,1121.7701368917906,9822.456569507376
Blair,Pennsylvania,4725,0.030542970492729124,0.5,125917,1882,18.542062066,43,4.5500986193,239.47717395697,16.438205968,4.2061959533,224.25454285,290.8,2434.0612037,3752.4718663881763,1494.63535503546,3752.4718663881763
Blanco,Texas,190,0.017537975233696348,0.5,10918,171,13.394388603,44,4.3241138189,15.3937373357353,16.317222287,2.624,136.81762211,1126.8,1829.8714144,1740.2454662026012,1566.2209195823411,1740.2454662026012
Bland,Virginia,216,0.02756363042805672,0.5,6612,112,15.447582603,41,4.6434144966,18.4832336688882,12.889086074,3.1757233592,75.797771546,126,1783.9444995000001,3266.7876588021777,1693.8898971566848,3266.7876588021777
Bleckley,Georgia,732,0.022611108839989267,0.6666666666666666,12835,214,18.019173683000002,47,5.6306891188,59.4571619992591,19.120080473,5.7081545064,354.53849563,670.3,2127.1977426,5703.155434359174,1667.3159329957148,5703.155434359174
Bledsoe,Tennessee,1227,0.015272852554283607,0.9320987654320988,14073,229,24.661396943,39,5.3769838911,34.6263329755428,22.527819233,5.8099000697,173.10397057,964.9,4166.6666667,8718.82327861863,1627.229446457756,8718.82327861863
Blount,Tennessee,6176,-0.135151887931554,0.8214285714285714,92280.46601941748,1571.6796116504854,20.275747434504854,46.57281553398058,4.314468304342719,158.3187590336288,20.7751294036699,3.367201293062136,417.4879222305825,281.95728155339805,3098.8250574601943,6692.640670779077,1703.1552607458393,6692.640670779077
Blue Earth,Minnesota,4362,0.029446343263062755,0.5,65524,555,15.974106314,58,4.3902170366,87.6192529321322,13.670510369,2.5101174368,199.91821528,606.2,750.05934014,6657.102740980404,847.0178865759111,6657.102740980404
Bollinger,Missouri,844,0.024346093728827754,0.5,12282,224,20.670419815,39,4.3036042862,19.8768460883083,20.706786694,3.6013095671,437.72544887,162.5,3289.2097874,6871.84497638821,1823.807197524833,6871.84497638821
Bon Homme,South Dakota,1391,0.0239760680085785,0.5,7001,74,15.315605285,33,4.1270285395,12.4197090113676,11.834727371,2.5364836692,14.281633819,128.9,840.97859327,19868.5902013998,1056.9918583059564,19868.5902013998
Bond,Illinois,1175,0.025933692460209844,0.5,17137,214,16.571008524,46,4.4430734482,45.0642745694643,15.598466912,4.3763400177,39.246467818,324.5,1788.2895875,6856.509307346677,1248.7599929976075,6856.509307346677
Bonner,Idaho,1139,0.025496051742456925,0.5,41389,577,13.653922623,35,4.4305980664,23.8828319418083,13.420599877,4.0948495665,165.77173952,257.1,2263.744161,2751.9389209693395,1394.0902172074707,2751.9389209693395
Bonneville,Idaho,8144,0.03264782226461137,0.5,108989,1187,13.560304856,47,4.0620104688,58.4095036164317,14.729676666,2.3933722001,274.32234233,297.6,2711.7509207000003,7472.313719733184,1089.1007349365532,7472.313719733184
Boone,Indiana,10857,-3.4181475976805826,0.9873949579831933,72406.85994397762,806.214005602241,18.31551391045546,49.83137254901961,4.295579466729692,180.1407796794234,17.836722497956863,3.657901184388907,277.14377719080113,344.80285714285714,2409.605969201905,14994.435621707999,1113.4497563159375,14994.435621707999
Bosque,Texas,552,0.023270361423015008,0.6666666666666666,17953,345,14.269071565,30,4.1161569484,18.2638736893902,17.592109629,3.698296837,82.208239795,261.9,2848.7752929,3074.6950370411632,1921.6843981507268,3074.6950370411632
Bossier,Louisiana,6734,0.02884974586576131,0.5833333333333334,124720,1528,18.88651436,48,4.5431204458,148.435896336409,18.601481071,4.2762929538,480.06289658,705.9,2984.2647856999997,5399.294419499679,1225.1443232841566,5399.294419499679
Botetourt,Virginia,818,0.02259097981103412,0.6,33192,413,14.067543569,51,4.2960293812,61.329861908563,12.390681577,2.6942283126,105.79131907,195.8,1029.8955799999999,2464.449264883104,1244.2757290913473,2464.449264883104
Bottineau,North Dakota,565,0.02881706531565242,0.5,6650,103,15.728721,37,4.4364274571,3.98581646162199,14.743380564,3.3422459893,81.7296976,122.5,1458.1734459,8496.24060150376,1548.8721804511279,8496.24060150376
Boulder,Colorado,11950,0.02927493509403582,0.8571428571428571,313961,2216,11.318441782,53,5.1871875101,432.250907412554,11.612699398,2.8474579769,242.3764358,397.2,790.75218168,3806.205229311921,705.8201496364198,3806.205229311921
Boundary,Idaho,394,0.031508990634054525,0.6,11141,156,14.870522912,26,3.724592989,8.78124032155238,15.334053547,4.4373111782,93.984962406,226.5,2377.3584906,3536.486850372498,1400.2333722287049,3536.486850372498
Bourbon,Kentucky,641,-0.05592867555205735,0.68,17422.697896749523,287.38623326959845,19.615705181845126,49.03441682600383,4.505243031437476,46.52373767786851,19.89700854398088,4.08502169731893,320.92217301858506,314.7718929254302,3632.5178581458895,3679.1087338981442,1649.4932930175805,3679.1087338981442
Bowie,Texas,2575,0.025823714932965827,0.5555555555555556,93483,1553,17.14611872,43,5.2774604569,105.629894128427,18.895084234,4.9449297379,514.29637328,511.6,5070.0599099,2754.5115154627047,1661.2646149567302,2754.5115154627047
Box Butte,Nebraska,663,0.024802304873046067,0.5,11279,141,15.51019114,38,3.9772601,10.489243519419,15.354106557,2.7597703278,220.68234983,294,3431.7984361,5878.180689777462,1250.110825427786,5878.180689777462
Box Elder,Utah,2482,0.02700419370698071,0.5,51528,518,9.6577185179,44,3.2539642824,8.96828843543649,13.292846008,3.0391193238,130.06112873,166.4,2294.6680529,4816.798633752523,1005.2786834342494,4816.798633752523
Boyd,Kentucky,1976,0.021581893917267267,0.75,48716,975,21.587105317,49,5.430497554,304.728204028755,20.445661886,5.917454003,149.8305365,266.8,4315.6864877,4056.1622464898596,2001.3958453074965,4056.1622464898596
Boyle,Kentucky,1152,0.023526597191659553,0.75,29650,478,20.162759662,44,4.8478605388,164.343974731615,20.368296893,4.4322867111,145.32427591,280.7,2998.2829217,3885.328836424958,1612.141652613828,3885.328836424958
Bracken,Kentucky,188,0.01757245248247483,0.6666666666666666,8404,160,21.008255145,34,5.5597371195,40.8730396212943,21.681265974,4.8558815892,49.859769399,326.6,3532.7635328,2237.0299857210853,1903.8553069966683,2237.0299857210853
Bradford,Florida,2049,-0.784340200013168,0.8890074706510138,44295.622568093386,678.307392996109,20.589294582968872,38.976653696498055,4.727803636358755,72.79360892801911,19.34658317033463,3.8198286377770425,318.1651416455642,277.79610894941635,3735.5145292599227,4625.739251886973,1531.319244815629,4625.739251886973
Bradley,Arkansas,5775,-3.271068327116227,0.9565217391304348,56802.206896551725,904.3486590038315,21.772901900766282,47.509578544061306,4.905187875676246,164.41431319394326,25.00459722796552,4.04215548620115,407.1861900304214,453.85785440613023,3724.113452299234,10166.858499912581,1592.1012728446146,10166.858499912581
Branch,Michigan,3292,0.023853321107036522,0.7264150943396226,43603,642,18.400619448,45,3.6889703127,86.1075814943914,15.089663139,3.6658011303,276.92201184,285.6,3095.8721704,7549.939224365296,1472.3757539618834,7549.939224365296
Brantley,Georgia,826,0.021681785757108437,0.4,18403,391,19.729357472,36,5.3240711236,41.6015486094883,19.780695475,4.4755815535,198.66648524,229.6,5384.6153846,4488.398630658045,2124.6535890887353,4488.398630658045
Braxton,West Virginia,134,0.01774523621749699,0.5,14463,300,23.036638353,30,5.1820857864,28.3137619462847,22.693274491,7.0403146509,261.63258735,105.4,3297.9529947,926.5021088294268,2074.258452603194,926.5021088294268
Brazoria,Texas,14895,0.02978993835780677,0.6,338419,3728,13.406956708,41,4.4297894607,249.238581875581,18.376297341,4.5252828302,182.64601518,400.3,2812.1499134,4401.348624042977,1101.592995665137,4401.348624042977
Brazos,Texas,11531,0.03152816926429044,0.6666666666666666,209896,1408,14.152728089,53,5.9810942423,358.47944893188,17.973388847,2.839616023,317.12946081,702.8,1811.2259302999998,5493.673057133056,670.8084003506499,5493.673057133056
Breathitt,Kentucky,384,0.019645290329392214,0.5,13476,366,26.68442585,34,6.9399959457,27.3672323667935,29.448401266,7.3016744441,29.855202269,139,5905.2059051999995,2849.5102404274267,2715.939447907391,2849.5102404274267
Breckinridge,Kentucky,457,0.02034112392287591,0.3333333333333333,20000,387,22.295189447,45,4.5119643851,35.260750423125,21.572431526,5.3692115144,62.407948276,189,3251.8501905999997,2285,1935,2285
Bremer,Iowa,2041,0.027117515148686128,0.5652173913043478,24663,218,14.066598691,48,3.9719603987,56.6342102813658,11.751919404,2.0296135789,377.54896023,285,535.4200988499999,8275.554474313749,883.9151765803025,8275.554474313749
Brevard,Florida,16376,0.03392738201842808,0.5,560683,9617,16.866412293,40,4.3705050839,552.183988550966,17.606259239,3.5240347414,496.31520878,353,1850.8801220999999,2920.7234747620314,1715.2294612107019,2920.7234747620314
Brewster,Texas,716,0.024285295140425694,0.75,9188,136,14.441223413,21,4.9041053447,1.48582752771586,21.545321723,3.3727227967,162.60162602,503.4,2673.4563972,7792.773182411842,1480.191554201132,7792.773182411842
Bristol,Massachusetts,21819,-12.320030381934329,0.9759615384615384,307385.85028790793,3767.5508637236085,13.752437252370441,52.978886756238005,5.285604146668906,1509.269709258368,12.913991926915546,3.8775173799485607,291.48088181348373,246.36122840690976,942.1221612244722,7098.244756407489,1225.6747863295573,7098.244756407489
Bristol city,Virginia,581,0.02297413237907378,0.5,17340,379,19.402873656,50,4.4781562384,1330.85372681189,18.282478575,3.7042099508,266.60416606,458.6,2362.2047244,3350.634371395617,2185.697808535179,3350.634371395617
Brooke,West Virginia,753,0.024086736997693155,0.5,23473,390,19.887525816,48,4.3515057616,263.142101145636,19.892111929,6.1392791692,130.51359517,169.3,2168.7226422999997,3207.9410386401396,1661.4834064670047,3207.9410386401396
Brookings,South Dakota,2546,0.02814240069849769,0.5,33435,203,13.497288102,59,4.4692471289,42.2048848001607,10.509990651,2.8287501972,114.15863603,353.2,737.69868431,7614.774936443846,607.1481979961119,7614.774936443846
Brooks,Georgia,743,-9.312916014873107,0.9895833333333334,11642.581589958158,198.3682008368201,18.572604595424686,38.47489539748954,5.836173773598745,20.293756089555533,29.517456626546025,5.135043701677197,388.09288080259415,570.2376569037657,6356.264090023849,6381.746129577008,1703.8162825323436,6381.746129577008
Broome,New York,5768,0.02923408261241736,0.5714285714285714,197381,2426,15.514051434,51,4.9660798413,279.65986781305,15.929984942,4.8645261963,314.95458616,356.3,1583.3774795,2922.267087510956,1229.094999012063,2922.267087510956
Broomfield,Colorado,2200,0.02630121718906134,0.6,62449,462,11.625377957,58,3.8058645335,1892.19791636559,9.7237924569,2.9259594133,50.922081381,307.3,920.26798204,3522.8746657272336,739.803679802719,3522.8746657272336
Broward,Florida,111629,0.035562565285108226,0.5833333333333334,1863780,19997,14.593792551,35,4.7670816385,1544.19929092933,17.782269952,3.3698702582,397.77519133,582.8,1520.7617378,5989.3871594286875,1072.9270622069128,5989.3871594286875
Brown,Wisconsin,24180,-26.037725368000046,0.9805924412665986,56790.82977642283,676.9161585365854,16.291779583824187,44.21951219512193,4.049762087532063,99.9997941910723,14.974857876511178,3.3771898446882114,196.12594973295785,301.6392276422765,2523.537217330539,42577.29653747465,1191.946237097618,42577.29653747465
